time,soc_ref,soc_cc,voltage,current_biased
983.391,0.7088988873769212,0.6797887761146132,3.666733911530225,-2.2140695247533504
1001.766,0.7033683438886489,0.6737051782775135,3.662998049506258,-2.2127261109339256
1020.172,0.6978254570782041,0.6676080027860243,3.659664386801439,-2.2139295104256207
1038.594,0.6922743279459775,0.6615017607405749,3.6558941361243935,-2.2152959268836896
1056.922,0.6867602709632216,0.6554362980595434,3.652326513003176,-2.211787353098914
1075.203,0.6812567824543267,0.6493824606997591,3.648763482293651,-2.213223700127274
1093.687,0.6756999447265039,0.643269939199154,3.645546859271647,-2.2101357601858185
1112.0,0.6701821965222639,0.63720041617449,3.642076254837322,-2.2150808346179134
1130.328,0.6646623769879527,0.6311286146867479,3.638464063053352,-2.2140988160908885
1148.75,0.6591108143596746,0.6250218957956417,3.6350760693865416,-2.2154689226859285
1167.125,0.6535816329827033,0.6189397962809733,3.6316648242502687,-2.212181141122485
1185.641,0.6480105246574952,0.6128115771232445,3.628578536468816,-2.2119821992884607
1203.984,0.6424873215461707,0.6067360537007875,3.625012599283518,-2.213644339052477
1222.406,0.6369380377696949,0.6006318415466642,3.621582226811228,-2.214559498495649
1240.797,0.6313954561454537,0.5945350017599986,3.618461251661822,-2.215613231171605
1259.156,0.6258667960187579,0.5884534756206334,3.615067251937504,-2.2139003430247093
1277.547,0.6203296725877956,0.5823626398465749,3.611881808758121,-2.213431351667202
1295.906,0.6148039913811316,0.5762843905192445,3.608578677267317,-2.2127074623033907
1314.297,0.6092617664979936,0.5701879431477926,3.6055349411099233,-2.2154706260893104
1332.687,0.6037257996963594,0.5640983796659951,3.6021858993564058,-2.2130893315949733
1351.203,0.5981421529366859,0.5579563682303542,3.598857145114916,-2.2169605253639086
1369.687,0.5925755376487345,0.5518330914136076,3.5957670937938047,-2.214024615024835
1388.125,0.587019736443348,0.5457217100876826,3.5930166635689296,-2.2152364247451226
1406.578,0.5814602360000761,0.5396062596000835,3.589710093997269,-2.214909491698413
1425.062,0.5758837741840774,0.5334721516024847,3.5866522032766084,-2.217940900656498
1443.609,0.5702981266672909,0.5273279393340197,3.583442038235367,-2.214048095868413
1462.047,0.5647451630994111,0.5212196794093519,3.580485344347141,-2.2141049879401082
1480.547,0.5591743650904369,0.5150918015994803,3.577250478130265,-2.2137719488224263
1499.031,0.5536109707711476,0.5089720678482621,3.5743688339111253,-2.212743530643529
1517.672,0.5479873704507645,0.5027861074958406,3.5712851276871667,-2.2178513646167564
1536.109,0.5424363500053497,0.4966799850058843,3.568720665506147,-2.213450264863213
1554.781,0.5368101146515675,0.49049112611672385,3.5655546732997907,-2.2152066857863355
1573.281,0.531235530333473,0.4843590833668201,3.562595408782016,-2.215276585125187
1591.859,0.5256459058979908,0.47821049648778957,3.559784470410582,-2.211927393057365
1610.406,0.5200660661124704,0.4720726727237171,3.556893753831353,-2.2117460178528763
1628.953,0.5144784581694429,0.4659263039863869,3.553973587540843,-2.2148251728273323
1647.562,0.5088727030778842,0.4597599733856723,3.551197827421948,-2.2146152235046435
1666.062,0.5033040629745422,0.453634469271996,3.548515599577469,-2.212914421597609
1684.656,0.4977035619522801,0.4474739181475078,3.5458058311007727,-2.214324427477157
1703.219,0.4921113170383302,0.44132244874216287,3.543110721550116,-2.2147525752331783
1721.891,0.4864854317483079,0.4351339749231383,3.540293557597872,-2.215068855864061
1740.437,0.4808992719280102,0.4289891991208108,3.537401005590436,-2.2143705559564655
1759.016,0.4753087674842539,0.42283964423267884,3.5351870427542216,-2.212156556133891
1777.641,0.4696995060392773,0.41666945664320476,3.5325089411636674,-2.2140967687629387
1796.328,0.4640659104510899,0.4104725014961985,3.5299033377316102,-2.216324150481555
1815.047,0.4584279094412665,0.4042707003853928,3.5275475345562626,-2.214265542767058
1833.75,0.4527925257825836,0.3980717783608416,3.5250155059872195,-2.2151309811454123
1852.391,0.4471807258905732,0.39189879847963016,3.5226033573884603,-2.213197478373355
1871.078,0.4415571264131807,0.38571283905449827,3.520112779230148,-2.2123915604653357
1889.844,0.4359127800491157,0.379504058054027,3.5179689456722643,-2.2112056790772314
1908.578,0.4302715175366846,0.3732986692903528,3.515386248430449,-2.213772512638584
1927.281,0.4246365815134574,0.36710023966480265,3.5132836904357765,-2.2149550266362197
1946.031,0.4189889605493698,0.36088785660430645,3.5111398620917647,-2.214376512982064
1964.891,0.413310862312732,0.3546419485440049,3.5088048409150656,-2.2133414148425894
1983.703,0.4076485599073359,0.3484134158980693,3.5068911484709,-2.2128159167768384
2002.484,0.4019976247499657,0.34219738722496185,3.504711595241825,-2.212018771132941
2021.187,0.3963585266913668,0.33599437936050314,3.5027863690522647,-2.2165910205728085
2039.906,0.3907218131108688,0.32979399442195556,3.500641192436392,-2.2137599184528542
2058.641,0.3850723457922246,0.32357958037144674,3.498840324724502,-2.216873949564468
2077.406,0.379423814522999,0.3173661959752987,3.496510091730773,-2.212963064202737
2096.312,0.3737261755516224,0.31109879310678457,3.494762083941214,-2.2155546658069536
2115.047,0.3680861958183352,0.3048948154001687,3.49264904176421,-2.2131509824887696
2133.969,0.3623906425437715,0.2986297067981485,3.490903811475105,-2.2128708971015905
2152.812,0.3567172057354973,0.292388926309047,3.488848632551381,-2.2135195938425904
2171.625,0.3510556170608969,0.28616117876698666,3.486869289553692,-2.2124193854631367
2190.547,0.3453602792822562,0.27989630721048164,3.4849958723381325,-2.2127871713188
2209.422,0.3396734654578113,0.27364081200359247,3.4831738120107745,-2.2149771329950703
2228.297,0.3339914094333331,0.26739055037666626,3.480996352828119,-2.213124000739501
2247.219,0.328286001188332,0.26111460130716524,3.479328828837194,-2.2166998099782154
2265.969,0.3226356473636811,0.25489921210004896,3.477212881390962,-2.2154480406720034
2284.937,0.3169219427778367,0.24861413705561997,3.4753105413831458,-2.2145395366918197
2303.859,0.3112264777708747,0.24234912554796184,3.473443290386014,-2.2128366028375916
2322.797,0.3055227293186151,0.23607500225047628,3.4711879019081686,-2.214182676227642
2341.766,0.2998123376617559,0.22979357142793122,3.469158039902223,-2.213138821469735
2360.594,0.2941430314084957,0.223557334549345,3.4671579943063167,-2.213670232951747
2379.578,0.2884327960845746,0.21727607569303187,3.465097993031564,-2.2113295929800385
2398.672,0.2826827344673891,0.2109510079141277,3.463197485444895,-2.2139243512353786
2417.797,0.2769195894848588,0.2046115484333445,3.460765705112582,-2.2153650411031216
2436.906,0.2711598783461053,0.1982758661807157,3.4585295432468413,-2.2158988882465454
2455.969,0.2654245683634411,0.19196702519978504,3.4563759463501422,-2.2118356038264455
2474.984,0.2596996642888218,0.18566963071770382,3.4538210537417333,-2.213395798248109
2494.031,0.2539750112432717,0.17937251236759855,3.4515907122275227,-2.20958028118575
2513.187,0.2481947546154632,0.17301423007700933,3.4493434152393183,-2.2183470414368296
2532.391,0.242408118477687,0.16664893032545536,3.446911775455076,-2.2152445379394003
2551.547,0.2366424891025479,0.16030673801280249,3.444337080026871,-2.2127333940206224
2570.578,0.2309157832560686,0.15400736158167527,3.4418610480967886,-2.2122309480421096
2589.703,0.2251539098107207,0.14766930079179263,3.4389402660812247,-2.2148762595384492
2608.797,0.2194077515837429,0.14134852674211695,3.436361034951056,-2.2124214437521887
2627.953,0.2136354888216702,0.13499903770383692,3.433670809048502,-2.2152791554333664
2647.234,0.2078290835595504,0.1286119919155051,3.4308965803729032,-2.213935614543831
2666.516,0.2020218789063974,0.1222240667970369,3.4278208975786204,-2.2141255813314267
2685.812,0.1962154948266358,0.11583704430929886,3.424844059133908,-2.212206512120925
2704.969,0.190449008139157,0.10949390895307232,3.4217572691161324,-2.2129468909836314
2724.203,0.1846628230397564,0.10312910534373154,3.418746324042909,-2.211616939387979
2743.453,0.1788663894379051,0.09675302838169508,3.415457808616587,-2.2136926767314793
2762.625,0.1731007098903968,0.09041078087943621,3.4117760087144955,-2.2109059955963377
2781.922,0.1672820385684578,0.08401024242530308,3.408293969372279,-2.216773014231194
2801.25,0.161454461769683,0.07759990794665073,3.404357793933063,-2.2166048821542503
2820.625,0.1556191481126724,0.07118106292393889,3.4002362406403064,-2.21416351726681
2839.937,0.1498119283025744,0.06479312113283109,3.396130717871789,-2.2106918438482803
2859.234,0.1440011179613249,0.05840122975745676,3.391813378425516,-2.213778170753301
2878.578,0.1381763105688747,0.05199394162576154,3.387048291986388,-2.2137189487685247
2897.937,0.1323472190953439,0.04558194100487756,3.382030920346834,-2.2136305894838215
2917.281,0.1265244395779412,0.039176883535734675,3.3765480941020134,-2.2129482545436843
2936.687,0.1206792630317501,0.03274718933492449,3.3704516808092,-2.2143629317036835
2956.078,0.1148383940188502,0.026322233420734698,3.3637870289545013,-2.2144427519166863
2975.453,0.1090099550865066,0.019910950595156685,3.356852193816097,-2.2115549574799913
2994.969,0.1031305085304881,0.013443559383536141,3.348677494802443,-2.214791429984593
3014.453,0.0972649253284032,0.006991417861242688,3.339590897464596,-2.2131980324633163
3033.891,0.0914071458647872,0.000547860451265203,3.329635127433192,-2.2154840928590818
3053.375,0.0855471882315674,0.0,3.3182079062628267,-2.211075396484023
3072.859,0.0796761571053469,0.0,3.304941442777412,-2.2152536396488562
3092.328,0.0738179603504113,0.0,3.290377365663085,-2.212114006548581
3111.828,0.0679466466840261,0.0,3.273715693930023,-2.2135425160346127
3131.234,0.0621071816184364,0.0,3.2545164612946103,-2.212199217600467
3150.672,0.0562576660818243,0.0,3.233102643098978,-2.2123585742329115
3170.187,0.0503835714895042,0.0,3.20827869027007,-2.212888730134757
3189.734,0.0445017621434429,0.0,3.179961764719949,-2.212167598503547
3209.297,0.038613298511216,0.0,3.1472229932322944,-2.2128589837065187
3229.016,0.0326728451258651,0.0,3.109330581432899,-2.214735679095676
3248.625,0.0267613867028788,0.0,3.0653815793591006,-2.216288993616004
3268.328,0.0208325380214517,0.0,3.013061223566897,-2.2122041652608186
3287.969,0.0149131700993373,0.0,2.949205490547093,-2.2156386672235286
3307.625,0.008999892243745,0.0,2.866018014123437,-2.211670064135601
3327.234,0.0030904775970683,0.0,2.757251912656085,-2.2155227531020443
3346.937,0.0,0.0,2.612467347907089,-2.213903009007053
3366.781,0.0,0.0,2.998125197302409,-0.0046206876475579604
3386.641,0.0,0.0,3.070351070397463,-0.00322168484308385
3406.656,0.0,0.0,3.1162693589147907,-0.00025432018892434003
3426.625,0.0,0.0,3.1486527065601044,-0.0013545027110326803
3446.875,0.0,0.0,3.1729060552867048,-0.0011158223481735003
3466.984,0.0,0.0,3.191026108138008,-0.00182005708910982
3487.078,0.0,0.0,3.2060361324327813,-0.0033759605320211102
3507.328,0.0,0.0,3.2184494026949326,-0.0017123889891022203
3527.562,0.0,0.0,3.228753411472076,-0.0038035069091477704
3547.781,0.0,0.0,3.2380951342838293,0.00025454638671759
3568.062,0.0,0.0,3.245843999200618,0.0008014438001299402
3588.328,0.0,0.0,3.2526143396330323,-0.00292509893486217
3608.594,0.0,0.0,3.258704513444923,-0.00166383781336718
3628.953,0.0,0.0,3.264120580580119,-0.00168486038284168
3649.375,0.0,0.0,3.2690299526255497,-0.00044624556816609003
3669.875,0.0,0.0,3.2732067322427087,-0.00042635542233449003
3690.234,0.0,0.0,3.277169976825196,-0.007181186376767591
