time,soc_ref,soc_cc,voltage,current_biased
1443.609,0.5702981266672909,0.5702981266672909,3.583442038235367,-2.0127709962440115
1462.047,0.5647451630994111,0.5647451630994111,3.580485344347141,-2.012822716309189
1480.547,0.5591743650904369,0.5591743650904368,3.577250478130265,-2.012519953474933
1499.031,0.5536109707711476,0.5536109707711476,3.5743688339111253,-2.011585027857753
1517.672,0.5479873704507645,0.5479873704507644,3.5712851276871667,-2.01622851328796
1536.109,0.5424363500053497,0.5424363500053496,3.568720665506147,-2.012227513512012
1554.781,0.5368101146515675,0.5368101146515674,3.5655546732997907,-2.013824259805759
1573.281,0.531235530333473,0.531235530333473,3.562595408782016,-2.013887804659261
1591.859,0.5256459058979908,0.5256459058979908,3.559784470410582,-2.0108430845976044
1610.406,0.5200660661124704,0.5200660661124703,3.556893753831353,-2.010678198048069
1628.953,0.5144784581694429,0.5144784581694428,3.553973587540843,-2.013477429843029
1647.562,0.5088727030778842,0.5088727030778841,3.551197827421948,-2.013286566822403
1666.062,0.5033040629745422,0.5033040629745421,3.548515599577469,-2.011740383270553
1684.656,0.4977035619522801,0.49770356195228005,3.5458058311007727,-2.0130222067974155
1703.219,0.4921113170383302,0.4921113170383302,3.543110721550116,-2.013411432030162
1721.891,0.4864854317483079,0.48648543174830783,3.540293557597872,-2.013698959876419
1740.437,0.4808992719280102,0.4808992719280101,3.537401005590436,-2.013064141778605
1759.016,0.4753087674842539,0.47530876748425377,3.5351870427542216,-2.0110514146671736
1777.641,0.4696995060392773,0.46969950603927724,3.5325089411636674,-2.012815244329944
1796.328,0.4640659104510899,0.4640659104510898,3.5299033377316102,-2.0148401368014133
1815.047,0.4584279094412665,0.45842790944126643,3.5275475345562626,-2.01296867524278
1833.75,0.4527925257825836,0.45279252578258355,3.5250155059872195,-2.01375543740492
1852.391,0.4471807258905732,0.4471807258905731,3.5226033573884603,-2.0119977076121405
1871.078,0.4415571264131807,0.44155712641318057,3.520112779230148,-2.011265054968487
1889.844,0.4359127800491157,0.4359127800491156,3.5179689456722643,-2.010186980979301
1908.578,0.4302715175366846,0.4302715175366846,3.515386248430449,-2.012520466035076
1927.281,0.4246365815134574,0.4246365815134573,3.5132836904357765,-2.0135954787601995
1946.031,0.4189889605493698,0.41898896054936985,3.5111398620917647,-2.0130695572564217
1964.891,0.413310862312732,0.41331086231273206,3.5088048409150656,-2.012128558947808
1983.703,0.4076485599073359,0.40764855990733595,3.5068911484709,-2.0116508334334893
2002.484,0.4019976247499657,0.4019976247499656,3.504711595241825,-2.010926155575401
2021.187,0.3963585266913668,0.39635852669136673,3.5027863690522647,-2.0150827459752803
2039.906,0.3907218131108688,0.39072181311086873,3.500641192436392,-2.0125090167753217
2058.641,0.3850723457922246,0.3850723457922245,3.498840324724502,-2.0153399541495163
2077.406,0.379423814522999,0.379423814522999,3.496510091730773,-2.01178460382067
2096.312,0.3737261755516224,0.37372617555162235,3.494762083941214,-2.0141406052790485
2115.047,0.3680861958183352,0.3680861958183351,3.49264904176421,-2.011955438626154
2133.969,0.3623906425437715,0.3623906425437715,3.490903811475105,-2.0117008155469
2152.812,0.3567172057354973,0.35671720573549726,3.488848632551381,-2.0122905398569
2171.625,0.3510556170608969,0.35105561706089694,3.486869289553692,-2.0112903504210333
2190.547,0.3453602792822562,0.3453602792822561,3.4849958723381325,-2.011624701198909
2209.422,0.3396734654578113,0.3396734654578113,3.4831738120107745,-2.0136155754500638
2228.297,0.3339914094333331,0.33399140943333305,3.480996352828119,-2.0119309097631826
2247.219,0.328286001188332,0.32828600118833207,3.479328828837194,-2.015181645434741
2265.969,0.3226356473636811,0.322635647363681,3.477212881390962,-2.014043673338185
2284.937,0.3169219427778367,0.3169219427778366,3.4753105413831458,-2.013217760628927
2303.859,0.3112264777708747,0.31122647777087475,3.473443290386014,-2.011669638943265
2322.797,0.3055227293186151,0.305522729318615,3.4711879019081686,-2.0128933420251287
2341.766,0.2998123376617559,0.29981233766175586,3.469158039902223,-2.0119443831543045
2360.594,0.2941430314084957,0.2941430314084956,3.4671579943063167,-2.012427484501588
2379.578,0.2884327960845746,0.2884327960845746,3.465097993031564,-2.010299629981853
2398.672,0.2826827344673891,0.282682734467389,3.463197485444895,-2.012658501123071
2417.797,0.2769195894848588,0.27691958948485873,3.460765705112582,-2.013968219184656
2436.906,0.2711598783461053,0.2711598783461052,3.4585295432468413,-2.0144535347695864
2455.969,0.2654245683634411,0.26542456836344097,3.4563759463501422,-2.010759639842223
2474.984,0.2596996642888218,0.25969966428882185,3.4538210537417333,-2.0121779984073718
2494.031,0.2539750112432717,0.2539750112432716,3.4515907122275227,-2.0087093465325
2513.187,0.2481947546154632,0.24819475461546314,3.4493434152393183,-2.016679128578936
2532.391,0.242408118477687,0.24240811847768695,3.446911775455076,-2.0138586708540003
2551.547,0.2366424891025479,0.23664248910254781,3.444337080026871,-2.0115758127460204
2570.578,0.2309157832560686,0.23091578325606854,3.4418610480967886,-2.011119043674645
2589.703,0.2251539098107207,0.2251539098107206,3.4389402660812247,-2.013523872307681
2608.797,0.2194077515837429,0.21940775158374282,3.436361034951056,-2.0112922215928988
2627.953,0.2136354888216702,0.21363548882167016,3.433670809048502,-2.0138901413030603
2647.234,0.2078290835595504,0.20782908355955032,3.4308965803729032,-2.0126687404943917
2666.516,0.2020218789063974,0.20202187890639733,3.4278208975786204,-2.012841437574024
2685.812,0.1962154948266358,0.1962154948266357,3.424844059133908,-2.0110968292008407
2704.969,0.190449008139157,0.190449008139157,3.4217572691161324,-2.01176990089421
2724.203,0.1846628230397564,0.18466282303975634,3.418746324042909,-2.010560853989072
2743.453,0.1788663894379051,0.178866389437905,3.415457808616587,-2.012447887937708
2762.625,0.1731007098903968,0.17310070989039683,3.4117760087144955,-2.009914541451216
2781.922,0.1672820385684578,0.1672820385684577,3.408293969372279,-2.0152481947556304
2801.25,0.161454461769683,0.16145446176968292,3.404357793933063,-2.0150953474129545
2820.625,0.1556191481126724,0.1556191481126723,3.4002362406403064,-2.012875924788009
2839.937,0.1498119283025744,0.14981192830257428,3.396130717871789,-2.009719858043891
2859.234,0.1440011179613249,0.14400111796132486,3.391813378425516,-2.012525609775728
2878.578,0.1381763105688747,0.1381763105688747,3.387048291986388,-2.0124717716077494
2897.937,0.1323472190953439,0.13234721909534386,3.382030920346834,-2.012391444985292
2917.281,0.1265244395779412,0.12652443957794113,3.3765480941020134,-2.0117711404942584
2936.687,0.1206792630317501,0.12067926303175003,3.3704516808092,-2.013057210639712
2956.078,0.1148383940188502,0.1148383940188501,3.3637870289545013,-2.0131297744697148
2975.453,0.1090099550865066,0.10900995508650657,3.356852193816097,-2.010504506799992
2994.969,0.1031305085304881,0.103130508530488,3.348677494802443,-2.013446754531448
3014.453,0.0972649253284032,0.09726492532840314,3.339590897464596,-2.0119982113302872
3033.891,0.0914071458647872,0.09140714586478715,3.329635127433192,-2.0140764480537103
3053.375,0.0855471882315674,0.08554718823156737,3.3182079062628267,-2.0100685422582028
3072.859,0.0796761571053469,0.07967615710534681,3.304941442777412,-2.0138669451353235
3092.328,0.0738179603504113,0.07381796035041122,3.290377365663085,-2.0110127332259826
3111.828,0.0679466466840261,0.06794664668402606,3.273715693930023,-2.012311378213284
3131.234,0.0621071816184364,0.06210718161843631,3.2545164612946103,-2.011090197818606
3150.672,0.0562576660818243,0.056257666081824254,3.233102643098978,-2.011235067484465
3170.187,0.0503835714895042,0.05038357148950412,3.20827869027007,-2.0117170273952336
3189.734,0.0445017621434429,0.04450176214344281,3.179961764719949,-2.0110614531850426
3209.297,0.038613298511216,0.03861329851121598,3.1472229932322944,-2.011689985187744
3229.016,0.0326728451258651,0.03267284512586499,3.109330581432899,-2.01339607190516
3248.625,0.0267613867028788,0.026761386702878753,3.0653815793591006,-2.014808176014549
3268.328,0.0208325380214517,0.020832538021451685,3.013061223566897,-2.011094695691653
3287.969,0.0149131700993373,0.014913170099337236,2.949205490547093,-2.014216970203208
3307.625,0.008999892243745,0.008999892243744978,2.866018014123437,-2.0106091492141824
3327.234,0.0030904775970683,0.003090477597068264,2.757251912656085,-2.014111593729131
3346.937,0.0,0.0,2.612467347907089,-2.0126390990973206
3366.781,0.0,0.0,2.998125197302409,-0.0042006251341436
3386.641,0.0,0.0,3.070351070397463,-0.0029288044028035
3406.656,0.0,0.0,3.1162693589147907,-0.0002312001717494
3426.625,0.0,0.0,3.1486527065601044,-0.0012313661009388
3446.875,0.0,0.0,3.1729060552867048,-0.001014383952885
3466.984,0.0,0.0,3.191026108138008,-0.0016545973537362
3487.078,0.0,0.0,3.2060361324327813,-0.0030690550291101
3507.328,0.0,0.0,3.2184494026949326,-0.0015567172628202
3527.562,0.0,0.0,3.228753411472076,-0.0034577335537707
3547.781,0.0,0.0,3.2380951342838293,0.0002314058061069
3568.062,0.0,0.0,3.245843999200618,0.0007285852728454
3588.328,0.0,0.0,3.2526143396330323,-0.0026591808498747
3608.594,0.0,0.0,3.258704513444923,-0.0015125798303338
3628.953,0.0,0.0,3.264120580580119,-0.0015316912571288
3649.375,0.0,0.0,3.2690299526255497,-0.0004056777892419
3669.875,0.0,0.0,3.2732067322427087,-0.0003875958384859
3690.234,0.0,0.0,3.277169976825196,-0.0065283512516069
