time,current,voltage,soc_true
255,1.0369485,3.98059,0.786214
256,1.03854135,3.98019,0.786122
257,0.89059635,3.98701,0.786043
258,0.62530335,3.99957,0.785988
259,0.9871197,3.98206,0.785901
260,0.5826156,4.00128,0.78585
261,0.2263233,4.0184,0.78583
262,0.5934264,4.00087,0.785778
263,0.76825875,3.99239,0.78571
264,0.7165042500000001,3.99473,0.785647
265,0.803397,3.99042,0.785576
266,0.3893526,4.0102,0.785541
267,0.45637305,4.00703,0.785501
268,0.6485167500000001,3.9978,0.785444
269,0.8196163500000001,3.98947,0.785372
270,0.9474633,3.98313,0.785288
271,0.6560568000000001,3.99693,0.78523
272,0.9908073000000001,3.98072,0.785143
273,0.42548205,4.00769,0.785105
274,0.30812775000000003,4.01339,0.785078
275,0.3656877,4.01073,0.785046
276,0.21430395000000002,4.0181,0.785027
277,0.8888775000000001,3.98576,0.784949
278,0.36643215,4.01071,0.784916
279,0.71203755,3.99413,0.784854
280,0.38490060000000004,4.00978,0.78482
281,0.26796945000000005,4.01547,0.784796
282,0.8686062,3.98666,0.784719
283,0.40228125000000003,4.00891,0.784684
284,0.6861687000000001,3.99528,0.784623
285,0.63893445,3.99745,0.784567
286,0.9208521,3.98378,0.784486
287,0.9368520000000001,3.98278,0.784403
288,0.7331268,3.99235,0.784339
289,0.84314895,3.98692,0.784264
290,1.0026555000000001,3.97905,0.784176
291,0.28657545,4.01328,0.784151
292,0.66736635,3.99506,0.784092
293,0.7000728,3.9934,0.78403
294,0.2197146,4.01644,0.784011
295,0.5284188000000001,4.00173,0.783964
296,0.8787093,3.98484,0.783887
297,0.3379614,4.01069,0.783857
298,0.5465596500000001,4.00073,0.783809
299,0.51073575,4.00244,0.783764
300,0.8808492,3.9846,0.783686
301,0.6609403500000001,3.99499,0.783628
302,0.6593275500000001,3.99498,0.783569
303,0.6089244,3.99732,0.783516
304,1.0055241000000001,3.97816,0.783427
305,0.48637260000000004,4.0029,0.783384
306,0.88960935,3.98349,0.783306
307,0.56830095,3.99876,0.783256
308,0.37676309999999996,4.00796,0.783222
309,0.5099157000000001,4.00163,0.783177
310,0.7454517,3.99028,0.783112
311,0.7873403999999999,3.98813,0.783042
312,0.49402815,4.00211,0.782999
313,0.2768892,4.01259,0.782974
314,0.49892745000000005,4.00202,0.78293
315,0.25827375,4.01362,0.782908
316,0.2693859,4.01322,0.782884
317,0.9442555499999999,3.98083,0.782801
318,0.7917504000000001,3.98793,0.782731
319,0.92711745,3.98124,0.782649
320,0.28948605,4.01173,0.782623
321,0.42422625,4.00536,0.782586
322,0.79911405,3.98734,0.782516
323,0.34471395000000005,4.00907,0.782485
324,0.6151971,3.99612,0.782431
325,0.7246092000000001,3.99079,0.782367
326,0.9937515,3.97769,0.782279
327,0.25931745,4.01281,0.782256
328,0.6840603000000001,3.99248,0.782196
329,0.6867756,3.99225,0.782136
330,0.47104155,4.00254,0.782094
331,1.0423161,3.97503,0.782002
332,0.5930505,3.99638,0.78195
333,0.7477239000000001,3.98888,0.781884
334,0.41434260000000006,4.00481,0.781847
335,0.7630245,3.98807,0.78178
336,0.5451820500000001,3.99842,0.781732
337,0.84513765,3.98395,0.781657
338,0.29786715,4.01013,0.781631
339,0.991263,3.97684,0.781544
340,0.86378145,3.98272,0.781468
341,0.3094287,4.00924,0.78144
342,0.9004569,3.98087,0.781361
343,0.99773625,3.97597,0.781273
344,0.6994501500000001,3.99008,0.781211
345,0.72590805,3.98871,0.781147
346,0.7659025500000001,3.98667,0.78108
347,0.42537285,4.00295,0.781042
348,0.79097655,3.98539,0.780972
349,0.9524329500000001,3.97747,0.780888
350,0.9721236,3.97629,0.780803
351,0.47202330000000003,4.00014,0.780761
352,0.36553545000000004,4.00531,0.780729
353,0.429366,4.00234,0.780691
354,0.2948001,4.00888,0.780665
355,0.8554171500000001,3.982,0.78059
356,0.30424065,4.00837,0.780563
357,0.30216165,4.00859,0.780536
358,0.86164575,3.98176,0.78046
359,1.0228764000000001,3.97379,0.78037
360,0.37089465000000005,4.00493,0.780337
361,0.85758435,3.98157,0.780262
362,0.96997425,3.97596,0.780176
363,0.49889595,3.99842,0.780132
364,0.9368992500000001,3.97733,0.780049
365,0.8563359,3.98099,0.779974
366,0.72115785,3.98732,0.77991
367,0.96328155,3.97556,0.779825
368,0.9811914,3.97446,0.779739
369,0.44878575,3.99987,0.779699
370,0.7282285500000001,3.98647,0.779635
371,0.5117626500000001,3.9968,0.77959
372,0.6031305,3.99242,0.779537
373,0.44569770000000003,3.99997,0.779497
374,0.8719683,3.97949,0.779421
375,0.27914145,4.00787,0.779396
376,0.9082962000000001,3.97771,0.779316
377,0.4208946,4.00099,0.779279
378,0.39378255,4.00236,0.779244
379,0.8266482,3.98158,0.779171
380,0.9800773500000001,3.97403,0.779085
381,0.6563109,3.98938,0.779027
382,0.287427,4.0071,0.779001
383,0.4727835,3.99831,0.77896
384,0.59545395,3.99243,0.778907
385,0.93820335,3.97588,0.778825
386,0.90140715,3.97743,0.778745
387,0.80033835,3.9821,0.778674
388,0.9565038,3.97443,0.77859
389,1.03360215,3.97049,0.778499
390,0.5968851000000001,3.99127,0.778446
391,0.9536793,3.97405,0.778362
392,0.4565631,3.99779,0.778322
393,0.52506825,3.99455,0.778276
394,0.81222225,3.98073,0.778204
395,0.5817997500000001,3.99169,0.778153
396,0.67833675,3.98702,0.778093
397,0.76399785,3.98283,0.778026
398,0.7494081,3.98342,0.777959
399,0.23363550000000002,4.00816,0.777939
400,0.6210792,3.98968,0.777884
401,0.2437512,4.00782,0.777863
402,0.54897045,3.99328,0.777814
403,0.6184762500000001,3.98993,0.77776
404,0.22318485000000002,4.00893,0.77774
405,0.6530958,3.98839,0.777682
406,0.81832905,3.98036,0.77761
407,0.2711373,4.00657,0.777586
408,0.9410236500000001,3.97444,0.777503
409,0.51740115,3.99462,0.777458
410,0.28399875,4.00587,0.777433
411,0.57093855,3.99218,0.777382
412,0.6947997,3.98619,0.777321
413,0.48456555,3.99622,0.777278
414,0.78291465,3.98187,0.777209
415,0.8867050500000001,3.97672,0.777131
416,0.7150374,3.98479,0.777068
417,0.65790795,3.98744,0.77701
418,1.0127943000000001,3.97027,0.776921
419,0.7058814,3.98479,0.776858
420,0.6847176,3.98571,0.776798
421,0.5747427,3.99093,0.776747
422,0.4965324,3.99468,0.776704
423,0.6026685,3.98959,0.77665
424,0.60392535,3.98949,0.776597
425,0.32063220000000003,4.0031,0.776569
426,0.33494894999999997,4.00253,0.776539
427,0.8560807500000001,3.97752,0.776464
428,0.4158168,3.99855,0.776427
429,0.5203422,3.99357,0.776381
430,0.29861895000000005,4.00426,0.776355
431,0.5962761,3.99004,0.776302
432,0.49486185000000005,3.99488,0.776259
433,0.36462825,4.00116,0.776227
434,0.6614013,3.98694,0.776168
435,0.23277765,4.0075,0.776148
436,0.8432466000000001,3.97824,0.776073
437,0.7977175500000001,3.98024,0.776003
438,0.66354645,3.98654,0.775945
439,0.46123245,3.9962,0.775904
440,0.5982795000000001,3.98962,0.775851
441,0.73391745,3.98303,0.775786
442,0.61648545,3.98856,0.775732
443,0.97948515,3.97101,0.775646
444,0.614523,3.98833,0.775591
445,0.5165580000000001,3.993,0.775546
446,0.81529245,3.9786,0.775474
447,0.6183135000000001,3.98792,0.77542
448,0.8394498,3.97721,0.775345
449,0.87821055,3.97516,0.775268
450,0.64964235,3.98597,0.775211
451,0.3590118,3.99991,0.775179
452,0.7098251999999999,3.98309,0.775116
453,0.6952092000000001,3.98369,0.775055
454,0.6099365999999999,3.9877,0.775001
455,0.8971305,3.97382,0.774922
456,0.36455790000000005,3.99927,0.77489
457,0.38860185,3.9982,0.774856
458,0.8612394,3.9755,0.77478
459,0.27001590000000003,4.0038,0.774756
460,0.66221715,3.98504,0.774698
461,0.8594785500000001,3.97545,0.774622
462,0.9926521500000001,3.96884,0.774534
463,0.34090665,3.99998,0.774504
464,0.8007972000000001,3.97792,0.774434
465,0.7865854500000001,3.97845,0.774364
466,0.4450509,3.99476,0.774325
467,0.8341158000000001,3.97606,0.774252
468,0.8600717999999999,3.97464,0.774176
469,0.6535095000000001,3.9844,0.774118
470,0.90590955,3.97217,0.774038
471,0.49027755,3.99199,0.773995
472,0.26287800000000006,4.00298,0.773972
473,0.9029013,3.97229,0.773892
474,1.01183775,3.96683,0.773803
475,0.3488835,3.99851,0.773772
476,0.9251277000000001,3.97084,0.773691
477,0.48434715,3.99187,0.773648
478,0.2969253,4.00093,0.773622
479,1.0133067,3.96654,0.773532
480,0.5876766,3.98678,0.773481
481,0.3108525,4.00009,0.773453
482,0.9469488,3.96956,0.77337
483,0.75503295,3.97857,0.773303
484,0.9320188500000001,3.96992,0.773221
485,0.7743939000000001,3.9773,0.773153
486,0.22687664999999999,4.00355,0.773133
487,0.34937175000000004,3.99782,0.773102
488,0.8916306,3.9718,0.773023
489,0.8835393000000001,3.97198,0.772945
490,0.22703520000000002,4.00342,0.772925
491,0.36990975000000004,3.99671,0.772893
492,0.6382351500000001,3.98387,0.772836
493,0.5071395,3.99013,0.772792
494,0.9122106,3.97062,0.772711
495,0.8298832500000001,3.97437,0.772638
496,0.86041515,3.97273,0.772562
497,0.41913585000000003,3.99381,0.772525
498,1.02351795,3.96475,0.772435
499,0.6058542,3.9846,0.772381
500,0.9012286500000001,3.97033,0.772302
501,0.97949355,3.96635,0.772216
502,0.6821640000000001,3.98044,0.772155
503,0.77009415,3.97613,0.772087
504,0.89498115,3.96999,0.772009
505,0.2228625,4.00218,0.771989
506,0.23928660000000002,4.00158,0.771968
507,0.7607449500000001,3.97662,0.771901
508,0.72987285,3.97798,0.771836
509,0.7006713,3.97928,0.771775
510,0.4223415,3.99261,0.771737
511,0.53176725,3.9874,0.77169
512,0.4253193,3.99253,0.771653
513,0.47557755,3.99017,0.771611
514,0.7671216000000001,3.97616,0.771543
515,0.36211560000000004,3.99554,0.771511
516,0.5335144500000001,3.98737,0.771464
517,0.9434554500000001,3.96761,0.771381
518,0.26742765,3.99995,0.771358
519,0.8853789000000001,3.97032,0.771279
520,0.810222,3.97374,0.771208
521,1.0081827,3.96404,0.771119
522,0.66138555,3.98049,0.771061
523,0.38356710000000005,3.9938,0.771027
524,0.46530225000000003,3.98995,0.770986
525,0.80371725,3.97368,0.770915
526,0.9065038500000001,3.96857,0.770835
527,0.2779371,3.99865,0.770811
528,0.5615022000000001,3.98513,0.770761
529,0.4697469,3.98954,0.77072
530,0.71513715,3.97774,0.770657
531,0.7900368,3.97403,0.770587
532,0.77477295,3.97461,0.770519
533,0.2833362,3.99816,0.770494
534,0.9944781,3.96403,0.770406
535,0.52409175,3.98643,0.77036
536,0.49708155000000004,3.98774,0.770316
537,0.34430235000000003,3.99512,0.770286
538,0.6639139500000001,3.97982,0.770227
539,0.9220207500000001,3.9673,0.770146
540,0.51075675,3.98689,0.770101
541,0.9097378500000001,3.96767,0.77002
542,0.2295027,4.00024,0.77
543,1.0210536,3.96226,0.76991
544,0.27065325,3.99814,0.769886
545,0.8290243500000001,3.97138,0.769813
546,0.8998563,3.96779,0.769734
547,0.36993915,3.99312,0.769701
548,0.64740165,3.97984,0.769644
549,0.54864705,3.98453,0.769596
550,0.25022025,3.9989,0.769574
551,0.71273265,3.97676,0.769511
552,0.6501117,3.97967,0.769453
553,0.6003018,3.98199,0.769401
554,0.6081369,3.98157,0.769347
555,0.64669815,3.97966,0.76929
556,0.38222730000000005,3.99233,0.769256
557,0.27495615,3.99757,0.769232
558,0.7917987000000001,3.9728,0.769162
559,1.0069122000000001,3.96227,0.769073
560,0.3989412,3.99129,0.769038
561,0.23237655000000002,3.99938,0.769018
562,0.91097055,3.96684,0.768937
563,0.70286475,3.97664,0.768875
564,0.54233655,3.98427,0.768828
565,0.7318521,3.97512,0.768763
566,0.6860133,3.9772,0.768702
567,0.590184,3.98172,0.76865
568,0.48761055000000003,3.98662,0.768607
569,0.7067980500000001,3.97607,0.768545
570,0.6973469999999999,3.97642,0.768484
571,0.93061185,3.96507,0.768402
572,0.5408046,3.98363,0.768354
573,0.64231125,3.97872,0.768297
574,0.8082606,3.97066,0.768226
575,0.9355353,3.96436,0.768143
576,0.3932376,3.99026,0.768109
577,0.4459287,3.9878,0.768069
578,0.7456764,3.97339,0.768004
579,0.4124988,3.98932,0.767967
580,0.53252535,3.9836,0.76792
581,0.37091565,3.99138,0.767888
582,0.5275662,3.98391,0.767841
583,0.68000205,3.97655,0.767781
584,0.37926630000000006,3.99095,0.767748
585,0.7520803500000001,3.97305,0.767681
586,0.2303427,3.99806,0.767661
587,0.43413825000000006,3.98839,0.767623
588,0.83707995,3.96901,0.767549
589,0.9651232500000001,3.96265,0.767464
590,0.9495675,3.96314,0.76738
591,0.6905808,3.97537,0.767319
592,0.21262815,3.9983,0.7673
593,0.8441758500000001,3.96804,0.767226
594,0.6189645,3.9787,0.767171
595,0.62391105,3.9784,0.767116
596,0.95791815,3.96224,0.767032
597,0.7638708000000001,3.97135,0.766965
598,0.35335335,3.99099,0.766933
599,0.5767797,3.98032,0.766883
600,0.4271673,3.98749,0.766845
601,0.2404395,3.99654,0.766824
602,0.28412790000000004,3.99458,0.766799
603,1.00305765,3.96006,0.76671
604,0.40143915,3.98877,0.766675
605,1.0185399,3.95909,0.766585
606,0.2697597,3.99488,0.766561
607,0.35733600000000004,3.99079,0.76653
608,0.83977005,3.96762,0.766456
609,0.38563245,3.98932,0.766422
610,0.33738915,3.99171,0.766392
611,1.02864825,3.95848,0.766301
612,0.9164337,3.96359,0.76622
613,0.5078115,3.98305,0.766176
614,0.47020470000000003,3.98486,0.766134
615,0.6982899,3.97388,0.766073
616,0.6050877,3.97826,0.766019
617,0.5000121000000001,3.98327,0.765975
618,0.7565754,3.97091,0.765908
619,0.6650805000000001,3.97517,0.76585
620,0.5271651,3.98173,0.765803
621,0.7398909,3.97146,0.765738
622,0.8655717,3.96527,0.765662
623,0.9965329500000001,3.95876,0.765574
624,0.30257429999999996,3.99193,0.765547
625,0.38168655,3.98824,0.765513
626,0.5662398,3.97941,0.765464
627,0.488922,3.98311,0.76542
628,0.3741486,3.98865,0.765387
629,0.513912,3.98198,0.765342
630,0.9482277000000001,3.96104,0.765258
631,0.9024036,3.963,0.765179
632,0.5405610000000001,3.98021,0.765131
633,1.0134379500000001,3.9574,0.765042
634,0.35578305000000005,3.98881,0.76501
635,0.40366620000000003,3.98659,0.764975
636,1.0388815500000002,3.95604,0.764883
637,0.91664475,3.96163,0.764802
638,0.80060715,3.967,0.764732
639,0.52936905,3.97991,0.764685
640,0.6866191500000001,3.97233,0.764625
641,0.86542365,3.96362,0.764548
642,0.36001560000000005,3.98778,0.764517
643,0.8138172,3.96601,0.764445
644,0.7325377500000001,3.96976,0.76438
645,0.92917125,3.96017,0.764298
646,0.3605007,3.98734,0.764266
647,0.6228033,3.9748,0.764212
648,0.31099214999999997,3.98977,0.764184
649,0.7213090500000001,3.97012,0.76412
650,0.785568,3.96691,0.764051
651,1.0058695500000001,3.95614,0.763963
652,0.2668428,3.99149,0.763939
653,0.6215265,3.97454,0.763884
654,0.5521803,3.97783,0.763835
655,0.4988382,3.98038,0.763791
656,0.8848287000000001,3.96179,0.763713
657,0.51881445,3.97923,0.763668
658,0.9885981,3.95659,0.763581
659,0.28813995000000003,3.99008,0.763555
660,0.59848215,3.97526,0.763502
661,0.30520035,3.98935,0.763475
662,0.36726375,3.98648,0.763443
663,0.22587600000000002,3.99338,0.763423
664,0.30872310000000003,3.98954,0.763396
665,1.01408055,3.95566,0.763306
666,0.65514015,3.97266,0.763249
667,0.7105297500000001,3.96991,0.763186
668,0.41404650000000004,3.98408,0.76315
669,0.31593135000000006,3.98886,0.763122
670,0.7471842000000001,3.96818,0.763056
671,0.9355437,3.95896,0.762973
672,0.3156489,3.98859,0.762945
673,0.9617149500000001,3.95756,0.762861
674,0.79130625,3.96551,0.762791
675,0.21229635000000002,3.99326,0.762772
676,0.40913984999999997,3.98394,0.762736
677,0.4332489,3.98282,0.762698
678,0.3642429,3.98619,0.762666
679,0.23271045,3.9926,0.762645
680,0.5332404,3.97826,0.762598
681,0.6773067,3.97128,0.762538
682,0.9852150000000001,3.95634,0.762452
683,0.7753756500000001,3.96617,0.762383
684,0.88976265,3.96049,0.762305
685,0.27188385,3.99005,0.762281
686,0.8419540500000001,3.9627,0.762207
687,0.86443665,3.96142,0.76213
688,0.40537665,3.98334,0.762095
689,0.72202935,3.96813,0.762031
690,0.39281445000000004,3.98387,0.761996
691,1.0138086,3.95401,0.761907
692,0.26065725,3.99001,0.761884
693,0.37689645000000005,3.98455,0.761851
694,0.6237546,3.97272,0.761796
695,0.5026759500000001,3.97848,0.761751
696,0.810558,3.96363,0.76168
697,0.7904883,3.96442,0.76161
698,0.8220996,3.96273,0.761538
699,0.5642217,3.97498,0.761488
700,0.7397565,3.96649,0.761423
701,0.7658931,3.96509,0.761355
702,0.4498074,3.98018,0.761315
703,0.22471785000000002,3.99106,0.761296
704,0.2914422,3.988,0.76127
705,0.5704986000000001,3.97467,0.76122
706,0.26915700000000004,3.98914,0.761196
707,0.31008495,3.98729,0.761169
708,0.8416254000000001,3.96177,0.761094
709,0.6207999000000001,3.97221,0.76104
710,1.03579245,3.95213,0.760948
711,0.51812985,3.97677,0.760903
712,0.24992205000000003,3.98968,0.76088
713,0.9188214,3.95758,0.760799
714,0.48566595,3.97821,0.760757
715,0.5305545,3.97605,0.76071
716,0.21158235,3.9914,0.760691
717,0.7609035000000001,3.96508,0.760624
718,0.2207856,3.99095,0.760605
719,0.8202285,3.96221,0.760532
720,0.4240866,3.9811,0.760495
721,0.54612495,3.97525,0.760447
722,0.32444475000000006,3.9859,0.760418
723,0.8528016,3.96052,0.760343
724,0.841302,3.96086,0.760269
725,0.8710600500000001,3.95922,0.760192
726,0.880908,3.95852,0.760114
727,0.21124320000000002,3.99058,0.760096
728,0.42297150000000006,3.98053,0.760058
729,1.0444602,3.95061,0.759966
730,0.988701,3.95298,0.759879
731,1.0323138,3.9506,0.759788
732,0.8116300500000001,3.96094,0.759716
733,0.93391935,3.95487,0.759634
